gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG000000978,,2475.5,-0.7272,0.2647,-2.3254,0.5438984207131475,0.7705222450544915
ENSG000003806,,796.86,0.1541,0.135,0.9804,0.30360504708709235,0.7705398942526495
ENSG000000827,,484.27,0.4739,0.1425,1.1546,0.5706441825450448,0.7707894151957937
ENSG000003934,,64.72,0.2283,0.4971,0.9478,0.2984941127873687,0.7713591115046666
ENSG000002540,,88.15,0.0165,0.1803,0.0566,0.37798811620996164,0.7724485094391629
ENSG000000066,,2.59,0.4069,0.42,1.2301,0.7503889270907016,0.7726055762227362
ENSG000000162,,34.57,0.2361,0.1848,0.6216,0.7191719228421252,0.7730896041895036
ENSG000003521,,683.38,0.1508,0.3338,0.5971,0.3184963132638786,0.7732395928868366
ENSG000001990,,2158.9,0.1296,0.1756,0.2829,0.42385789416927167,0.7734808844295007
ENSG000000035,,123.74,0.2468,0.3696,1.0302,0.7622325620441929,0.7735445626182422
ENSG000001852,,97.22,0.5326,0.3459,1.0833,0.43648734930770705,0.7738470025274055
ENSG000000793,,149.33,0.0815,0.4642,0.6591,0.5798327412668638,0.7739292599112017
ENSG000000429,,122.68,0.3175,0.2669,0.6568,0.659596827058815,0.7743386435057994
ENSG000001396,,240.07,0.0554,0.2171,0.2688,0.488155956087309,0.7745030197922057
ENSG000004251,,148.93,0.3226,0.0514,0.921,0.286087778204969,0.7765085694082369
ENSG000003788,,32.14,-0.2656,0.121,-0.6616,0.30708241308334117,0.77685065745952
ENSG000003438,,3937.35,-0.3829,0.4127,-0.8112,0.32456428425547634,0.7776298723922981
ENSG000001254,,5350.27,0.1122,0.1926,0.2729,0.5108523649637979,0.7777565837630355
ENSG000003016,,43.78,0.3115,0.3643,1.7969,0.3490187125424431,0.7784969657448061
ENSG000001418,,191.75,0.0806,0.3079,0.613,0.48864389709875844,0.7788699889495995
ENSG000001522,,192.42,0.1746,0.4828,0.3912,0.47706674956727246,0.7790257018258685
ENSG000003515,,274.07,0.1304,0.357,0.4846,0.321179258967464,0.7790560028719186
ENSG000001643,,3400.38,-0.0239,0.4563,-0.1018,0.46332890154627304,0.7791726661749035
ENSG000000039,,1564.22,-0.3985,0.2748,-1.294,0.7653519939196538,0.7792249144561296
ENSG000000031,,5070.13,-0.1805,0.2648,-1.2371,0.7692312035414377,0.779256310266072
ENSG000000701,,865.78,-0.1568,0.205,-0.3398,0.6026329212856348,0.7803909885722001
ENSG000002651,,112.93,-0.2723,0.4086,-2.5919,0.3743370629601962,0.7814587080900274
ENSG000001250,,42.33,-0.4668,0.2414,-1.1461,0.5138573592691225,0.781709924777514
ENSG000001440,,37.89,0.2205,0.3682,1.2366,0.48752757040499983,0.7820710565663349
ENSG000002432,,35.33,-0.3059,0.4387,-0.8498,0.39028910083933377,0.7821897693846693
ENSG000002551,,60.33,-0.4758,0.3771,-1.491,0.3822559146564046,0.7822844933306987
ENSG000001107,,89.7,0.1838,0.3713,0.7566,0.534659566749085,0.7828901901435555
ENSG000001043,,3679.0,0.3236,0.3411,0.8406,0.5445720914888342,0.7848518183792876
ENSG000000229,,64.04,-0.2146,0.4143,-0.4777,0.712604684254733,0.7858049667176571
ENSG000003320,,35.39,0.696,0.2699,4.761,0.33482785155535066,0.7868802185353995
ENSG000001707,,1123.82,0.2018,0.1873,0.4402,0.46050915990817876,0.7872877669631683
ENSG000002970,,251.13,0.081,0.0556,0.2475,0.3558303786676609,0.7887926518561438
ENSG000000287,,102.0,-0.0455,0.0955,-0.2651,0.7014979005657835,0.7887960809173884
ENSG000000349,,60.95,-0.2155,0.3677,-1.8861,0.6893401156326044,0.7893157968935866
ENSG000000850,,3380.5,-0.1593,0.1134,-0.5094,0.5800435552980984,0.789597689754884
ENSG000000505,,28.9,-0.1952,0.2313,-0.595,0.6552324845763441,0.789618211252852
ENSG000001698,,17.52,-0.2033,0.2897,-0.5759,0.46472195619874945,0.7912904531354087
ENSG000001575,,15.33,0.1399,0.4471,0.6006,0.4787022008507855,0.7915088932335733
ENSG000000168,,76.93,0.569,0.2484,2.1918,0.735115824840396,0.7926687978913822
ENSG000000192,,902.33,0.2569,0.3693,0.8735,0.7292355094683608,0.7927469312267957
ENSG000003538,,16.61,-0.2437,0.1494,-1.2307,0.32564649218745323,0.7927573895979391
ENSG000000020,,92.49,-0.4237,0.1824,-0.9498,0.7871011325358738,0.792793230326862
ENSG000004236,,255.01,-0.3538,0.3319,-0.8204,0.2928128551047844,0.7929462391646835
ENSG000003832,,122.58,-0.1585,0.4262,-0.3647,0.31137633690532385,0.7935738055848122
ENSG000000444,,3.99,-0.0267,0.4862,-0.0535,0.6730091009630523,0.7937534982630842
ENSG000002657,,31.73,-0.3276,0.2758,-1.6962,0.3799095448241203,0.7938404419902154
ENSG000004376,,64638.35,0.1938,0.0666,0.6562,0.2873799152555684,0.7939680562461529
ENSG000000298,,613.51,0.0922,0.4947,1.0168,0.7048969089547961,0.7942806424151013
ENSG000002618,,2383.15,0.0246,0.1191,0.0764,0.38303835041826184,0.7946147984715061
ENSG000004311,,226.83,0.0133,0.4917,0.0481,0.2905032471986191,0.7948051319915493
ENSG000003651,,118.77,0.1224,0.3532,0.4929,0.3210198105508997,0.7949389713480435
ENSG000001245,,133.67,-0.1948,0.2647,-3.1157,0.523698386271309,0.7956816203637084
ENSG000003048,,559.02,-0.1009,0.3558,-0.5969,0.3549178403647072,0.7969238684819073
ENSG000002506,,8.91,-0.2476,0.4588,-0.6322,0.3928077169525388,0.7976937454240558
ENSG000002007,,4.72,0.0004,0.0947,0.0064,0.436049220621891,0.7986048735651214
ENSG000001916,,7.49,-0.1628,0.1126,-0.4545,0.4441590723125003,0.7988426406356524
ENSG000001268,,174.83,-0.2712,0.4222,-4.1285,0.5218274743638449,0.7991216959104581
ENSG000000999,,12.01,-0.1714,0.3204,-0.3566,0.5612755148562122,0.7993050094296036
ENSG000000080,,591.94,-0.5963,0.1637,-1.5199,0.7725264231625943,0.7996462993868066
ENSG000001228,,1960.63,-0.0441,0.3071,-0.0993,0.529190098746567,0.7999481225202045
ENSG000000102,,243.27,-0.1262,0.2108,-0.2686,0.7683649926926005,0.8004234432337998
ENSG000000714,,166.75,0.1197,0.0992,0.3238,0.6149100858019407,0.8005698795596188
ENSG000000928,,1869.84,0.1132,0.4812,0.5253,0.5754752778863649,0.801083046641809
ENSG000002507,,64.86,0.8847,0.1222,16.85,0.39485367440367836,0.8018865693350152
ENSG000001817,,382.23,-0.6455,0.2786,-1.5368,0.45681632620631984,0.8021596477873559
ENSG000000710,,85.46,0.5089,0.2686,4.9406,0.6178591540622559,0.803037622992049
ENSG000000910,,45.48,0.649,0.2543,5.9192,0.5794056310866547,0.8031010985336439
ENSG000004666,,2532.07,-0.0473,0.3211,-0.1572,0.2792874957941657,0.803828061872881
ENSG000001870,,81.3,-0.1232,0.3867,-0.3084,0.4516366846832235,0.8041962152928458
ENSG000002788,,1736.39,-0.3888,0.4699,-2.1341,0.37421279573905797,0.804592811412686
ENSG000001042,,2220.63,-0.1377,0.4121,-1.649,0.5588172349183215,0.8051099972026672
ENSG000002973,,264.78,-0.4105,0.3511,-1.9652,0.36300144998256145,0.8051852551319756
ENSG000002318,,22.95,-0.1852,0.4841,-0.4151,0.41176455022637737,0.8053151029173287
ENSG000003137,,84.67,0.2855,0.31,1.3266,0.3539955695446667,0.8075019816786835
ENSG000000265,,526.97,-0.0758,0.2737,-0.4901,0.723995384144738,0.8087628226909898
ENSG000003170,,1274.72,-0.1248,0.1582,-0.2627,0.35252785126385133,0.8090648057540067
ENSG000002559,,128.09,0.0983,0.118,0.3073,0.3951248847745673,0.8104691734084197
ENSG000000127,,411.16,-0.2972,0.4537,-1.0698,0.7704893585012963,0.8115282212338085
ENSG000001281,,3131.77,0.0401,0.2293,0.1096,0.5265156165216303,0.8117144232488481
ENSG000000674,,157.47,-0.1114,0.4947,-0.7486,0.6310657781676963,0.812150991922929
ENSG000003667,,1094.37,0.2194,0.3262,0.4817,0.32725737369966423,0.8121628908066965
ENSG000000949,,1237.45,-0.0137,0.3837,-0.0517,0.5792211895711068,0.8123734758089473
ENSG000003009,,1076.65,0.3248,0.2392,2.0094,0.3651633556780287,0.8133362350413856
ENSG000004804,,71.74,-0.2124,0.2101,-1.2115,0.2772250074218823,0.81344227582907
ENSG000002482,,29.47,0.5158,0.4189,2.3044,0.4024551782789696,0.8135896972985148
ENSG000001858,,128.49,-0.075,0.2152,-0.4003,0.4585487714794001,0.8136101525119389
ENSG000002880,,12.81,-0.0562,0.1034,-0.3087,0.37293213247009205,0.8144860016007691
ENSG000000071,,3218.88,0.1084,0.2479,0.2183,0.7904152503192102,0.8147215057751005
ENSG000001069,,29.31,-0.1403,0.1953,-0.3292,0.5626667806563331,0.8150820545130678
ENSG000003865,,306.57,-0.1116,0.1519,-1.224,0.3185630981259896,0.8151174885447784
ENSG000002125,,364.97,0.0067,0.406,0.0792,0.4345026937193044,0.8152466036787258
ENSG000000787,,1793.85,0.2502,0.2334,1.2131,0.6134927718519796,0.8157268395670527
ENSG000004927,,241.5,-0.1346,0.164,-0.2712,0.2747450324400229,0.8162742448256706
ENSG000001017,,4466.21,-0.1954,0.3364,-3.3586,0.5713515657069453,0.8178594737815319
ENSG000000925,,1515.96,0.3585,0.2957,0.9407,0.5879337330342645,0.818062536502359
ENSG000004303,,218.84,-0.2922,0.1082,-1.5313,0.2996978313800045,0.8193829089636554
ENSG000001074,,140.77,-0.3849,0.465,-0.9923,0.5654033919505043,0.8198334222907256
ENSG000003259,,137.38,0.356,0.2097,1.583,0.3524847275980618,0.8205067833659367
ENSG000004210,,287.13,-0.3378,0.1611,-0.8991,0.30469634008628943,0.8210652447807163
ENSG000001617,,3591.0,0.0896,0.1637,0.3215,0.4911385356958269,0.8213107599741455
ENSG000001557,,162.63,0.2741,0.4972,1.3967,0.49858628739121214,0.8214892492589587
ENSG000002367,,156.96,-0.1607,0.1268,-0.8151,0.4154820866996033,0.8220744969315571
ENSG000002376,,482.32,0.4345,0.3799,1.4231,0.4151976391419092,0.8225287254398305
ENSG000002090,,89.28,0.4357,0.0953,1.1682,0.44114882504680186,0.8227540063006743
ENSG000000616,,495.91,0.0388,0.4021,0.1204,0.6541683119919323,0.8228195150018919
ENSG000000824,,339.15,-0.1089,0.216,-0.3903,0.6096954551449841,0.8233301261053048
ENSG000004888,,346.74,0.4829,0.4754,1.1962,0.2785627134497355,0.8241359206765311
ENSG000003953,,21.91,0.6552,0.2761,3.5709,0.3179760494466215,0.8242896360588172
ENSG000002203,,970.86,0.2159,0.3413,1.6883,0.4315542899531073,0.8246567859572488
ENSG000001278,,22.37,0.118,0.389,0.7471,0.5355083889644977,0.8252557460464057
ENSG000002916,,202.2,0.5546,0.3707,1.6613,0.3759611021613539,0.825476270940409
ENSG000003784,,598.0,-0.3517,0.1689,-2.7059,0.32667810380951223,0.8256351981420847
ENSG000001924,,16.49,0.0718,0.3595,0.158,0.4584676101457238,0.8260331779347982
ENSG000004328,,463.15,0.2702,0.2065,0.7184,0.30160356629716456,0.8267945892933138
ENSG000001811,,83.13,-0.1449,0.2131,-0.3354,0.4715825960942326,0.8271086315049052
ENSG000002439,,41.14,-0.131,0.1214,-0.6279,0.4133125614011103,0.8291293677378202
ENSG000003286,,92.59,0.451,0.4102,1.2343,0.3547249679475275,0.8293136858664114
ENSG000002280,,514.98,0.1388,0.1392,0.447,0.42804779194207465,0.8301121611822232
ENSG000001164,,452.81,-0.4936,0.4355,-1.3219,0.5590612877652517,0.830397603005714
ENSG000000438,,428.76,-0.414,0.1035,-1.4635,0.706529632303191,0.8306767993049601
ENSG000000331,,64.16,-0.0037,0.0937,-0.0075,0.7296868057943052,0.830799362643526
ENSG000000221,,199.91,0.6944,0.2313,1.7281,0.7566024982938546,0.8308250343059177
ENSG000002516,,590.85,0.0984,0.3547,0.279,0.4086049707232401,0.8310009665546717
ENSG000001266,,66.82,-0.4241,0.1473,-1.4231,0.5429499379481127,0.8310281832721875
ENSG000000382,,659.36,-0.1798,0.1206,-0.4649,0.7192685059486148,0.8314025659049502
ENSG000002461,,13.46,0.0228,0.3292,0.0526,0.413054347953398,0.8320679810705695
ENSG000000625,,788.14,0.478,0.3321,1.0878,0.6594901710876518,0.8328112733552954
ENSG000002701,,530.17,0.116,0.134,0.4637,0.3956174657932684,0.8330437923059941
ENSG000004208,,891.76,-0.8564,0.4427,-4.3197,0.30930766548529764,0.8333188576837389
ENSG000001170,,86.1,0.256,0.2722,2.2586,0.5605087340779731,0.8333456415861924
ENSG000003541,,967.21,0.0993,0.3801,0.2012,0.3425392295096077,0.8339334145214126
ENSG000001401,,13.24,-0.3141,0.1321,-3.2576,0.5251757899342241,0.8340103899337441
ENSG000002931,,698.63,0.2607,0.2983,1.2357,0.37875144844067377,0.8346241220214468
ENSG000002842,,19.42,-0.455,0.4614,-1.1796,0.3844287330673829,0.8346387483871375
ENSG000001541,,9381.67,-0.0083,0.3712,-0.0384,0.5085779218687151,0.8352090743466456
ENSG000004605,,683.36,-0.3276,0.2152,-1.2334,0.29290567548335955,0.8359373152993289
ENSG000001793,,1616.41,-0.048,0.3412,-0.0989,0.47932527777151546,0.8366399404264433
ENSG000002719,,24.35,-0.1777,0.4887,-1.7656,0.3955221362514192,0.8370106221112376
ENSG000001509,,8.19,0.0265,0.0785,0.1157,0.5142714954425511,0.8377609895359617
ENSG000004326,,4.39,0.3109,0.3672,4.4322,0.3057588231556988,0.8378483020794445
ENSG000004324,,89.99,-0.323,0.1617,-1.6476,0.3064577313504506,0.8395863162257984
ENSG000003822,,423.3,0.0808,0.391,1.1345,0.33028701249211023,0.8404613409185889
ENSG000001256,,31.97,-0.3629,0.221,-0.9978,0.5517822283941036,0.8407192021897161
ENSG000002746,,286.93,-0.089,0.1226,-0.2766,0.39508852235663283,0.8407671767331698
ENSG000004174,,1515.6,-0.2899,0.1372,-1.1472,0.31332783215131554,0.8412565312369181
ENSG000001729,,18.21,0.1102,0.2324,0.4361,0.48989414213082494,0.8414702072434668
ENSG000003478,,114.55,-0.6317,0.3965,-3.0711,0.34909698649408205,0.8424134886040086
ENSG000002196,,12.17,-0.1986,0.1442,-0.4179,0.44136756031978963,0.8425384588577804
ENSG000002222,,459.67,-0.1943,0.107,-0.7736,0.43964232052484653,0.8429994894138081
ENSG000002440,,197.71,-0.482,0.0979,-6.717,0.42023263280146006,0.8431497726613555
ENSG000001308,,420.76,-0.0027,0.2348,-0.0198,0.5435402377305709,0.8434438685435013
ENSG000004792,,113.23,-0.12,0.1521,-0.732,0.2878343403015118,0.8436694605858354
ENSG000002667,,53.51,0.2545,0.4623,0.8041,0.4029997590536022,0.8438081650298597
ENSG000002235,,230.24,-0.3634,0.1364,-1.3061,0.4396172300088649,0.8450350400610996
ENSG000000171,,25.48,-0.2669,0.2885,-1.1473,0.7829846495760292,0.8450930355300436
ENSG000000135,,7.41,-0.2758,0.3266,-0.7042,0.7987045738426389,0.8451694018610469
ENSG000002601,,844.54,-0.563,0.3726,-1.2101,0.40934296382894464,0.8462768691373342
ENSG000003805,,34.38,-0.2678,0.0873,-0.5562,0.33359958084227725,0.8466153143196933
ENSG000000493,,94.32,0.0232,0.3646,0.0516,0.7069110150989903,0.8467985566439789
ENSG000004023,,807.34,-0.5556,0.4967,-5.1907,0.3232467839440071,0.847635562707782
ENSG000001021,,26.12,0.1569,0.4283,3.0584,0.5913425897986417,0.8479826080701933
ENSG000000098,,488.66,0.0783,0.4077,0.6143,0.8147961726599761,0.8481677161522294
ENSG000000695,,1448.79,0.1779,0.2865,0.3914,0.655948710838392,0.848910444862684
ENSG000003061,,1420.9,0.0952,0.1771,1.7158,0.37749770913752256,0.8493872096473276
ENSG000000942,,370.34,0.2617,0.1979,0.8694,0.6070286543845467,0.8498529723294764
ENSG000000087,,96.08,0.2746,0.1083,0.9088,0.8194380817932682,0.849908163502561
ENSG000001187,,57.27,-0.2947,0.1388,-0.6637,0.5690465748936742,0.850231431591906
ENSG000004392,,514.86,0.246,0.1771,1.0981,0.30712069487206084,0.8510923136487599
ENSG000000735,,98.76,0.3087,0.1756,1.1817,0.6487218801549056,0.8519951632785133
ENSG000000766,,153.04,-0.211,0.0884,-0.535,0.6439979536304735,0.8520401044766572
ENSG000000314,,96.91,0.2441,0.4198,1.2124,0.7532364143087609,0.8524191839768087
ENSG000004701,,518.66,-0.2979,0.1267,-2.2644,0.2946899854393751,0.8525221140082325
ENSG000003348,,2333.57,0.4772,0.3457,2.8788,0.3603984051195146,0.8528724066970301
ENSG000004225,,207.72,-0.412,0.3199,-3.4909,0.31578538343987894,0.8530163058331681
ENSG000002383,,207.27,0.1031,0.1149,0.5386,0.4297008070431598,0.8532606214075086
ENSG000001465,,4011.12,-0.1742,0.2966,-0.5049,0.529482882379394,0.8535226033924437
ENSG000000264,,4.47,-0.3073,0.438,-0.9866,0.7644001113893061,0.8538458575593465
ENSG000003144,,1603.71,-0.1808,0.4963,-0.5331,0.37397025927733263,0.8539626406306373
ENSG000001112,,173.33,0.0652,0.2384,0.1838,0.5826009367844994,0.8544451993553539
ENSG000001596,,2.48,-0.3029,0.1527,-2.0395,0.51455309133378,0.8552842742772846
ENSG000000237,,1693.0,-0.6075,0.056,-4.2651,0.7741715000229291,0.856346370790924
ENSG000003340,,635.38,0.5389,0.2017,2.0549,0.3624598486145605,0.8565698915887447
ENSG000000269,,656.98,-0.132,0.2225,-2.5028,0.7666978238334825,0.8573819408237751
ENSG000003215,,154.47,0.2207,0.3677,1.3031,0.3712669241150709,0.8575194226927787
ENSG000000311,,59.45,-0.0653,0.0921,-0.1939,0.758673884686781,0.8576545177513033
ENSG000002097,,3376.14,0.2011,0.4584,0.4167,0.45982243090917896,0.8586226774374607
ENSG000000077,,99.76,0.0261,0.3163,0.0649,0.8310844073565952,0.8591205108283771
ENSG000001766,,6.69,-0.253,0.0555,-2.5913,0.4960328899414148,0.8595185165891878
ENSG000003074,,1764.45,0.4896,0.15,1.8748,0.3811433152929786,0.8595862693277085
ENSG000002312,,51.32,0.5386,0.2672,1.6137,0.440218972971002,0.860193267063153
ENSG000000048,,137.95,0.3171,0.4528,1.0517,0.8427191235394685,0.8608190141964728
ENSG000004221,,2133.01,-0.7176,0.4054,-1.6477,0.3189257154318894,0.8609163967411116
ENSG000004306,,721.3,-0.4794,0.3717,-1.5875,0.3149095475267163,0.8613965709408723
ENSG000003709,,106.29,0.1272,0.3266,0.2734,0.3449620847592322,0.8619173745653911
ENSG000002043,,199.25,-0.1572,0.448,-0.5223,0.46710369231426996,0.8629053228721694
ENSG000002207,,310.61,0.4452,0.494,0.9632,0.45185866513424044,0.8638844288500095
ENSG000000124,,660.75,-0.4206,0.293,-3.2472,0.8225360189134717,0.8641422086395621
ENSG000000006,,23.75,-0.0702,0.2177,-0.2945,0.8616326062455474,0.8644802815746604
ENSG000002435,,181.39,0.0676,0.3689,0.2229,0.4319875924251573,0.8659087385812916
ENSG000000503,,327.32,-0.4196,0.4512,-1.4215,0.7195016550477659,0.8664579945380494
ENSG000003783,,565.25,-0.3128,0.3414,-1.3217,0.342889329596056,0.8665832658544953
ENSG000004819,,18.3,0.1883,0.3713,0.6793,0.29492613384531263,0.8666380460896428
ENSG000001036,,18.93,0.4722,0.4256,1.3045,0.6028447467863508,0.8669713122928325
ENSG000002545,,354.69,0.728,0.3705,1.7187,0.42437676701387816,0.867607473115548
ENSG000002249,,1816.29,-0.0567,0.1889,-0.2092,0.44966166311292255,0.8678065614982362
ENSG000002469,,12.25,0.205,0.4501,0.4441,0.4303926180160754,0.8678306627241351
ENSG000000760,,35.92,0.2101,0.3914,1.0147,0.657494059256251,0.8686205862110482
ENSG000000362,,252.31,0.4598,0.3801,5.2003,0.7558741511783872,0.8686793817578476
ENSG000003715,,1634.47,0.3038,0.3413,1.2826,0.3475799043575002,0.8689734644159977
ENSG000002244,,2969.36,-0.4693,0.1182,-0.9717,0.45071798553214737,0.8691872490083914
ENSG000004300,,9.27,-0.2378,0.1687,-0.4796,0.3191395155341933,0.8720027200946261
ENSG000004272,,16.05,-0.1571,0.1283,-1.7647,0.32059390708031776,0.8725291490717441
ENSG000001025,,2174.4,0.5183,0.3301,2.9359,0.6083090281035596,0.8729835927765945
ENSG000004085,,153.03,0.3934,0.0829,3.6286,0.3298278294248793,0.8730729828642606
ENSG000000679,,19.27,0.2807,0.3216,2.2045,0.6771900939767854,0.8736438081282071
ENSG000000483,,15111.61,-0.4819,0.126,-0.9951,0.7341069808811267,0.8761123908802163
ENSG000001595,,2.63,-0.7089,0.4693,-3.2651,0.527436084929228,0.8765735294679563
ENSG000003543,,46.41,0.2638,0.0886,0.7644,0.3600209378545035,0.8768150576411328
ENSG000001392,,1528.09,-0.2033,0.1224,-0.9616,0.5533924402297637,0.8769943283300702
ENSG000002069,,306.31,0.4268,0.1358,3.0649,0.4722634607952153,0.8775819871224142
ENSG000004147,,713.44,0.1165,0.1617,0.4043,0.32820175053761746,0.8777082553755642
ENSG000002570,,129.96,-0.0704,0.1459,-0.1797,0.4271811624083718,0.8787246127413438
ENSG000001867,,127.85,0.3098,0.4346,3.5505,0.493974988305266,0.8788087798860864
ENSG000002073,,22.54,0.0266,0.3465,0.1938,0.4726647293648447,0.8789435409829432
ENSG000003910,,259.43,-0.221,0.0573,-0.8919,0.34141225262744834,0.8790741597692157
ENSG000001161,,65.1,-0.7498,0.0824,-2.0582,0.5928520048922216,0.8803487589260566
ENSG000000357,,100.78,-0.0056,0.3816,-0.0122,0.7680324542540824,0.8811643023477235
ENSG000004214,,1764.14,-0.5578,0.4622,-3.8218,0.3269584202701765,0.8814554388624207
ENSG000000561,,8156.93,0.0869,0.4507,0.2463,0.7156737768553395,0.8814983084703979
ENSG000001235,,2391.2,-0.2411,0.3338,-0.8784,0.581943641505783,0.8815339177919271
ENSG000002305,,388.46,0.5987,0.1332,1.2806,0.45231417476347757,0.8822432329143723
ENSG000001155,,88.36,0.4926,0.4777,1.459,0.5953733665488935,0.882326170024788
ENSG000000175,,33.6,0.083,0.2376,0.1736,0.8169833808090694,0.8827348921943216
ENSG000002550,,203.44,0.6265,0.2265,1.4173,0.43176753819855795,0.8836072923646552
ENSG000001627,,351.92,-0.1342,0.4709,-0.4343,0.5272247516003958,0.8836244989010922
ENSG000001801,,105.25,0.5704,0.3682,1.7206,0.5062517344973269,0.8854119055419237
ENSG000000061,,624.98,-0.1438,0.2673,-0.3774,0.8620177161300168,0.8857125741123516
ENSG000000723,,3319.28,-0.4045,0.0837,-2.186,0.6780725123219167,0.8858777610227152
ENSG000003782,,162.37,-0.098,0.3972,-0.2364,0.35131554525317554,0.887735664773293
ENSG000001591,,1.62,-0.3216,0.3535,-0.8669,0.5349667056654044,0.8877477808312729
ENSG000003606,,155.53,-0.2373,0.2448,-0.5093,0.3612496945736047,0.8878458090852855
ENSG000002562,,22.24,0.0257,0.2849,0.0594,0.43266010769071683,0.8879991131691215
ENSG000001904,,44.95,0.1109,0.0855,1.0242,0.49547156306533335,0.8882875162556687
ENSG000000122,,94.03,-0.2728,0.1235,-1.1315,0.8472094875733885,0.8886063616520153
ENSG000003270,,181.57,0.1939,0.2131,0.4778,0.3814912932422273,0.8895843108806551
ENSG000003829,,324.46,0.3546,0.3901,2.2508,0.34947449595816926,0.8900984033258376
ENSG000002689,,152.64,0.227,0.4727,0.4754,0.4231181975477304,0.8901252913205908
ENSG000002024,,2495.41,-0.3926,0.4392,-1.2348,0.484425470834399,0.8904044538651669
ENSG000001101,,998.42,0.2994,0.286,4.0941,0.6090816550210135,0.8908669493695268
